0,1,2,3,4
75,Sidareja (SDR),Ls,02:13:00,
76,Cipari (CPI),Ls,02:17:00,
77  Meluwung (MLW),,Ls,02:22:00,
78,Langen (LN),Ls,02:27:00,
79,Banjar (BJR),02:35:00,02:41:00,X KA 274 (KA 274 X)
,80  Karangpucung (KNP),Ls,02:47:00,
81,Bojong (BJG),Ls,02:54:00,
82,Ciamis (CI),03:03:00,03:09:00,X KA 288 (KA 288 X)
83  Manonjaya (MNJ),,Ls,03:23:00,
84  Awipari (AW),,Ls,03:26:00,
85,Tasikmalaya (TSM),03:32:00,03:34:00,
86,Indihiang (IH),Ls,03:40:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
87,Rajapolah (RJP),Ls,03:47:00,
88,Ciawi (CAW),Ls,03:56:00,
89,Cirahayu (CAA),Ls,04:05:00,
90,Cipeundeuy (CPD),04:18:00,04:28:00,
91,Bumiwaluya (BMW),Ls,04:39:00,
,92  Warungbandrek (WB),Ls,04:51:00,
93,Cibatu (CB),Ls,04:59:00,
94,Leuwigoong (LO),Ls,-,
95  Karangsari (KRAI),,Ls,05:07:00,
96,Leles (LL),Ls,05:12:00,
97,Lebakjero (LBJ),Ls,05:23:00,
98  Nagreg (NG),,Ls,05:31:00,
99,Cicalengka (CCL),Ls,05:44:00,
100  Haurpugur (HRP),,Ls,05:48:00,
101  Rancaekek (RCK),,Ls,05:52:00,
102  Cimekar (CMK),,Ls,-,
103  Gedebage (GDB),,Ls,05:57:00,
104  Kiaracondong (KAC),,Ls,06:02:00,
105  Cikudapateuh (CTH),,Ls,-,
106  Bandung (BD),,06:10:00,,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
1,Bandung (BD),,17:40:00,// KA 386 (KA 386 =)
2,Cikudapateuh (CTH),Ls,-,
3,Kiaracondong (KAC),Ls,17:47:30,
4,Gedebage (GDB),Ls,17:53:00,
5,Cimekar (CMK),Ls,-,
6,Rancaekek (RCK),Ls,17:58:00,// KA 376 (KA 376 =)
7,Haurpugur (HRP),Ls,18:02:00,
8,Cicalengka (CCL),Ls,18:05:00,
9,Nagreg (NG),Ls,18:18:00,X KA 275 (KA 275 X)
10,Lebakjero (LBJ),Ls,18:26:00,
11,Leles (LL),Ls,18:35:00,
12  Karangsari (KRAI),,Ls,18:40:00,
13,Leuwigoong (LO),Ls,-,
14,Cibatu (CB),Ls,18:48:00,
,15  Warungbandrek (WB),Ls,18:55:00,
16,Bumiwaluya (BMW),Ls,19:07:00,X KA 127 (KA 127 X)
17,Cipeundeuy (CPD),19:18:00,19:28:00,
18,Cirahayu (CAA),Ls,19:41:00,
19,Ciawi (CAW),Ls,19:49:00,
20,Rajapolah (RJP),Ls,19:57:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
21,Indihiang (IH),Ls,20:03:00,
22,Tasikmalaya (TSM),20:08:00,20:10:00,X KA 287 (KA 287 X)
23  Awipari (AW),,Ls,20:16:00,
24  Manonjaya (MNJ),,Ls,20:19:00,
25,Ciamis (CI),20:30:00,20:32:00,
26,Bojong (BJG),Ls,20:40:00,
,27  Karangpucung (KNP),Ls,20:47:00,
28,Banjar (BJR),20:53:00,20:56:00,
29,Langen (LN),Ls,21:04:00,X KA 205F JJ (KA 205F X)
30  Meluwung (MLW),,Ls,21:09:00,
31,Cipari (CPI),Ls,21:14:00,
32,Sidareja (SDR),Ls,21:18:00,
,33  Gandrungmangun (GDM),Ls,21:22:00,
,34  Kawunganten (KWG),Ls,21:27:00,
35,Jeruklegi (JRL),Ls,21:38:00,
36,Lebeng (LBG),Ls,21:42:00,
37  Kasugihan (KH),,Ls,21:45:00,
38  Maos (MA),,Ls,21:46:00,X KA 2751F JJ (KA 2751F X)
39,Sikampuh (SKP),Ls,21:50:00,
40  Kroya (KYA),,21:56:00,21:59:00,(KA 79 X)
41  Kemranjen (KJ),,Ls,22:05:00,
42,Sumpiuh (SPH),Ls,22:08:00,
43,Tambak (TBK),Ls,22:11:00,
44,Ijo (IJ),Ls,22:14:00,
45  Gombong (GB),,Ls,22:18:00,
46  Karanganyar (KA),,Ls,22:22:00,
47,Sruweng (SRW),Ls,22:24:00,
48  Kebumen (KM),,22:31:00,22:33:00,
49  Wonosari (WNS),,Ls,22:38:00,
,50  Kutowinangun (KWN),Ls,22:41:00,
51,Prembun (PRB),Ls,22:45:00,
52,Butuh (BTH),Ls,22:49:00,
53  Kutoarjo (KTA),,22:54:00,22:59:00,
54,Jenar (JN),Ls,23:08:00,
55  Wojo (WJ),,Ls,23:12:30,
56  Kedundang (KDG),,Ls,23:16:00,
57  Wates (WT),,Ls,23:20:00,
58,Sentolo (STL),Ls,23:28:00,
59,Rewulu (RWL),Ls,23:34:00,
60,Patukan (PTN),Ls,23:37:00,
61  Yogyakarta (YK),,23:42:00,23:47:00,
62,Lempuyangan (LPN),Ls,23:50:00,
63  Maguwo (MGW),,Ls,23:54:00,
64,Brambanan (BBN),Ls,23:59:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
65,Srowot (SWT),Ls,00:03:00,
66  Klaten (KT),,Ls,00:07:00,
67,Ceper (CE),Ls,00:13:00,
68  Delanggu (DL),,Ls,00:17:00,
69  Gawok (GW),,Ls,00:20:00,
70,Purwosari (PWS),Ls,00:24:00,
71,Solobalapan (SLO),00:28:00,00:31:00,
72,Solojebres (SK),Ls,00:35:00,
73,Palur (PL),Ls,00:38:00,
74  Kemiri (KMR),,Ls,00:41:00,
75  Masaran (MSR),,Ls,00:46:00,
76,Sragen (SR),Ls,00:51:00,
77  Kebonromo (KRO),,Ls,00:55:00,
,78  Kedungbanteng (KDB),Ls,00:59:00,
79  Walikukun (WK),,Ls,01:07:00,// KA 2604 (KA 2604 =)
80  Kedunggalar (KG),,Ls,01:12:00,
81  Ngawi (NGW),,Ls,01:17:00,
82  Geneng (GG),,Ls,01:21:00,
83  Magetan (MAG),,Ls,01:26:00,
84  Madiun (MN),,01:34:00,01:39:00,
85,Babadan (BBD),Ls,01:46:00,
86,Caruban (CRB),Ls,01:51:00,
87,Saradan (SRD),Ls,01:56:00,
88,Bagor (BGR),Ls,02:06:00,
89  Nganjuk (NJ),,02:11:00,02:13:00,
90,Sukomoro (SKM),Ls,02:18:00,
91,Baron (BRN),Ls,02:24:00,
92  Kertosono (KTS),,02:30:00,02:32:00,
93,Sembung (SMB),Ls,02:38:00,
94,Jombang (JG),02:45:00,02:47:00,
95,Peterongan (PTR),Ls,-,
96,Sumobito (SBO),Ls,02:56:00,
97,Curahmalang (CRM),Ls,-,
98  Mojokerto (MR),,03:05:00,03:07:00,
99,Tarik (TRK),Ls,03:15:00,
100  Kedinding (KDN),,Ls,-,
101  Krian (KRN),,Ls,03:21:00,
102  Boharan (BH),,Ls,-,
103  Sepanjang (SPJ),,Ls,03:29:00,
104  Wonokromo (WO),,Ls,03:34:00,
105  Ngagel (NGA),,Ls,-,
,106  Surabayagubeng (SGU),03:40:00,,
